date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,MARCHE
2010-02-10,-0.006448499500204201,-0.004638864496139189,-0.002149954758604359,-0.0065587151507559005,0.0059464429373695055,-0.001247946670562566,-0.005282641023786041,0.0008552508369966723,-0.0033041686390140805,-0.0002284282704267795,-0.004716850549706367,-0.0015638417424345896
2010-02-11,0.006592324171848577,0.021172670413340564,0.008911324090155754,0.016236246881190224,0.0037834962645182397,0.009326916113091428,0.014404782241028013,0.017810324347857516,0.010757147159904546,0.01262225286287873,0.00715858238384203,0.011743947885135605
2010-02-12,0.0011705538107085842,0.0007186906125811132,-0.0021420260181546896,-0.003403870885114942,-0.0005159140102086974,0.0036658799449212714,6.008806013334981e-06,0.004183237342784752,-4.4407015866756236e-05,0.007224645568589805,-0.004399494189325427,0.0009189118807178762
2010-02-16,0.014093840231336882,0.01868406488275719,0.013347085947453185,0.027700981227454635,0.019020441551391706,0.007595358764416346,0.016810563746142343,0.01957575607800085,0.023140954811786393,0.027882292562434168,0.018132689726839478,0.017751121144395653
2010-02-17,0.007681244036087498,0.005614288683668261,0.008487350685226195,-0.0027303486205609703,0.00054529771264932,0.010045655274629826,0.00744746259273811,0.005367474486046531,0.0012885137670456152,0.009134157433859473,-0.0010861702502572108,0.005203939108309676
2010-02-18,0.0064593154957220626,-0.0034581877340629343,0.009951908657624124,0.005158618730830559,0.0031720773315513815,0.0024104183866283852,0.008148985513453872,0.006522647797280833,0.008311712512513846,0.011985527663949723,0.006073803767942026,0.005489734289404115
2010-02-19,0.00447075874819383,0.0034926088945488017,0.002953502742634098,0.005496653305085308,0.008041475938463327,-0.001144340181436161,0.007190557424771399,0.001068654414961532,0.0028248919865084873,0.004120972390178639,0.01490729708207783,0.004758069605554601
2010-02-22,-0.0040085611218116934,-0.00022466260000583992,-0.003217752976621785,-0.01428808599698069,0.006947155418573946,0.0005232942327144358,0.0047212869740298246,-0.0029596514799966186,-0.0031958591593466853,0.0006821236384220087,-0.005621748834365078,4.099890923836663e-05
2010-02-23,-0.007515366199241921,-0.009644898543248352,-0.006220380396553564,-0.01782697478942601,-0.014598242128215469,-0.009335237722523634,-0.010466581856569233,-0.018719854453343388,-0.014173130708645303,-0.009999884822560468,-0.009109517452753155,-0.011826113456420486
2010-02-24,0.0047226700231511225,0.011489041228127083,0.009295414051217098,0.009391307190380045,0.015634373493792934,0.007459633398825352,0.007584867907958923,0.013716333779735643,0.0013652987820452717,0.010881289103747653,0.00014403595377523524,0.009447622200811879
2010-02-25,0.0016984793569418954,0.0004487812511835665,0.004224689532472723,-0.0014668968963705029,-0.0037290433562968323,0.00032440577480007853,-9.041548068089599e-05,-0.0028595764180756357,0.0021422008267379844,0.005016094591942487,-0.0033651343678570604,-0.00029648587118794137
2010-02-26,0.0030069058552160653,0.005898664064147291,-0.0021090888539145084,0.0023451356490479247,0.00258392801681826,0.0017585297350168393,0.0056788897438337415,6.458655660181597e-05,-0.0019450092657539468,-0.0018372416886141495,-0.008896763635588043,0.0012691835579899673
2010-03-01,0.008152195016916481,0.0191111239187167,0.007169740868616783,0.013635505242670713,0.006202278751693305,0.016826022877212993,0.014879307269479522,0.02462623564029738,0.01341254196022486,0.00972309153216273,0.010055072210401453,0.01375615694513679
2010-03-02,0.005712452364161533,0.002437878998565582,0.005795005749056448,0.012200999852841192,0.006747953495160469,0.007526421323600215,0.002578167938413072,0.0038901201734582286,0.007957973280210503,0.0015284071715643583,0.005941758423235035,0.005130991943185471
2010-03-03,0.003622329760601591,0.0027301879626658227,-0.0008655322002563529,0.007399915053053493,-0.0011476840516233561,-0.0038381908533238586,0.0003523905577126672,-0.002179906729920427,0.007363967274216015,-0.001670189583104111,-0.00034918088557779376,-2.553916931364696e-05
2010-03-04,0.013370909873655804,0.005279086147380494,0.006015477118371425,-0.0017474653254844505,0.008510250014053289,-0.0026131111794564215,-9.524734386262805e-05,0.0011713174425198774,0.0003949007751527612,0.005981798650588615,0.0011749162176560896,0.003091873047601817
2010-03-05,0.015947149751189375,0.020897452263766762,0.0070173337335673125,0.02005402611924684,0.019099382736851647,0.012936219799543307,0.015454680811924103,0.014624273229744323,0.014710382673771994,0.02425382630073381,0.01045885368907961,0.01584363500774852
2010-03-08,0.007573363293347979,0.006750191104771671,-0.0012876975480497063,-0.002086861036415829,0.004063054456772079,-0.002724666778839213,-0.0007477195246221359,0.0003841791521811653,0.0011770207113672765,0.004971818657046759,0.0012923149334378016,0.0014797115494378625
2010-03-09,0.0061457556202128005,0.004784096721858297,-0.001993130196063427,-0.0007954148194855144,0.0010441560983559357,-0.0005050786171523845,0.007181819763063746,0.002729020082337629,-0.004110555464401241,0.00440161402497155,-0.0027856503901000514,0.0019951980099673612
2010-03-10,0.009156151667319997,0.006560389721696558,-0.002558533991899853,0.0009861014027402618,0.008615431503690076,0.005252019550098194,0.005251888121670958,0.009871983607806183,0.0016210895503941392,0.002806746427168406,0.00171010020560148,0.005271735147084825
2010-03-11,0.0027016135895486793,0.002312937109399377,0.003382133296188583,-0.002307845713494472,0.007241772447526527,0.005118907139395552,0.003284478267000537,-0.0005755978749875142,0.002654635321233198,0.006297573775379214,0.0038700579998396036,0.0035194922034855977
2010-03-12,-0.0077154878906268804,0.006490978945244275,0.0021220906209741134,0.0008796282250082961,-0.002343021226320731,-0.005085781834915795,0.0023061756224670884,-0.0007159003122816648,0.005756842436809225,0.00635036244171584,-0.005658088304169105,0.00015098077357138408
2010-03-15,-0.004502902600818243,-0.004745907169820191,0.0027258632960570498,-0.008867734050093319,-4.6590756548584664e-05,-0.00027673449099193954,0.0012227948021992993,-0.00551251889569074,-0.0022905764992474,-0.002401358187753482,0.004135561579713593,-0.001285910896322316
2010-03-16,0.004608173323047598,0.014676064529935135,0.005279278146590392,0.008480275667225371,0.00958711345993444,0.004217116023010175,0.0077033138844125265,0.012285923624810761,0.01201506624930183,0.0221461040490832,0.009311606304769057,0.009855587969616776
2010-03-17,0.0030496216137041194,0.006535566693894679,0.006073403872588893,0.006012622260349495,0.013208497754425438,0.003458009716294832,0.0027270707696298896,0.010258932771308533,0.011995997279697058,0.010976838128118342,0.0036080196713085344,0.007261061345883487
2010-03-18,0.003161280240816783,-0.004566408615890189,-0.00014417240039256348,-0.01505239031534736,-0.003036481933675214,0.005884185571456376,0.003146386237458522,-0.0019927070883557396,-0.009879905950287371,-0.004083346151864809,-0.004037039228678447,-0.0014351893333061669
2010-03-19,-0.005117973313796742,-0.006964902770295392,-0.000714197376557881,-0.01406727457638773,-0.006705012512772354,0.0009149757287588515,-0.008503811055232846,-0.010180722608063256,-0.00895890071692654,-0.008287300686972886,-0.001251634633053724,-0.006116687646122361
2010-03-22,0.009235735194298466,0.023093475355037967,0.007034315163623716,-0.003948891584987864,0.003970806193921962,0.0129227453480767,0.009065244563267825,0.014050760495588139,0.010122295860866866,0.009256614778375135,-0.006293797946909594,0.009119381320041706
2010-03-23,0.005103071561343767,0.0056992562557196865,0.008109503203296545,0.006508727304032632,0.005180347718310448,0.005544489023375718,0.011813541957225386,0.013606447130746014,0.008890311359421432,7.702798081331142e-07,0.004338845245400486,0.00747373969478773
2010-03-24,-0.0011502062516551379,-0.0030119230849142615,-0.008503032198337172,-0.0033461442359836945,-0.0020617507711440212,-0.008937057205673648,-0.008677514696832004,-0.013196625468765886,-0.008926356234034573,-0.0006029467487148533,-0.009980790820246192,-0.006791616787005054
2010-03-25,0.00017059048474305928,0.004868221270794254,-0.006411091097143597,-0.019917388534891237,0.0030122881407985435,-0.0031082592673725533,-0.006848836268794149,-0.0028294007679732507,-0.01671515050923394,-0.003161921945736214,-0.0079630400482177,-0.003742164648616723
2010-03-26,0.0038000792052442387,0.007323641402719438,0.0006759428080239562,-0.0010716249310498416,-0.0005297201757646595,-0.0058055726323157164,0.0008226022324339525,-0.003552981765694892,0.007954144881087356,-0.003306260860466661,0.0026487413485301267,0.00011689184535332586
2010-03-29,0.001921829715568143,0.0018129829383509767,0.007044269039576066,0.016393936026646606,0.003995756762200757,0.010273640326292821,0.008468717094935163,0.004106930198597615,0.010598337731492572,0.006916493442878973,0.012971192353425996,0.007022349012021631
2010-03-30,0.006956682613059817,-0.0012016642740835636,0.002598185721300429,0.0011262142387057806,-0.003013677259483557,0.0038522224612408504,0.0022312241381038478,0.003748957260621891,-0.004151904346330978,9.920769807042293e-06,-0.00017355143701039698,0.0010273593557530915
2010-03-31,-0.006193659582558092,-0.011148194280997142,-0.005169689194293611,0.003117200752576251,0.0006705655298625938,-0.006166500457622026,-0.006635835831613702,-0.005385944297016556,-0.002109099546744804,-0.008631560627445795,-0.0036194724190784663,-0.004937840223561286
2010-04-01,0.0064996350549989665,0.004062888316370414,0.006959182832807331,0.021195115841646527,0.006514365955335288,0.008210270155167657,0.004888679809085181,0.0029710617339356042,0.014400650989111656,0.004399457331761633,0.012886159857453418,0.007025360873497992
2010-04-05,0.016525655134465977,0.022349585483765096,-0.000968816541162239,0.021787021068950925,0.009260405396963184,0.003523412820682566,0.010855923124384473,0.016798082465408478,0.009367078096077452,0.018727711668863157,0.006517780743862035,0.011414721457411915
2010-04-06,0.0037171449006507947,0.0027632149942340006,-0.0005668259210641853,0.0026703760145590986,0.006651510294392786,-0.005568031531111129,0.00231720228865439,0.0003735520026108421,0.0018071503301398699,0.014527759287368552,0.008768264055455813,0.0029104294356601776
2010-04-07,-0.010015099358109396,-0.00569868040995348,-0.0035557234127783157,-0.007256849899306054,-0.0019369382296844475,-0.004922387256513414,-0.00442211805397163,-0.0010616463494964893,-0.004404860795487742,-0.0175590278299047,-0.010342521940045767,-0.00534343944502223
2010-04-08,0.008680002160642145,0.010864063031252735,0.00034776662308564943,0.00482977486545415,0.003456399195295892,-0.003418362590473036,0.004891032983533636,-0.0052273656797151525,0.002977893638778499,0.0008670620727366336,-0.006124056629805178,0.0015801358894774002
2010-04-09,0.004573071321189546,0.007110304437813106,0.012673479249735798,0.0072607955504953026,0.004177140649763209,0.006399384457743495,0.008789438723116152,0.007550544836530274,0.006736358628058048,0.015357036135829007,0.004537550136447204,0.0076159495742263075
2010-04-12,0.0042549696584597355,0.000629922335227856,0.0025245123353354734,0.0023927456563910265,0.006435502543807907,-0.0013841987505039388,0.0011550580265621462,0.006484010032789905,-0.002736520504590642,-0.006687857351850447,0.003634056627761181,0.0020099416943526885
2010-04-13,0.008559226700864606,0.005462910839880336,0.0012410479722465234,-0.005775570508352002,-0.0012703334347395165,0.00026131637882722506,0.0017751850106477944,0.0022385726155226353,-0.0021052789089065394,0.016283137992598586,-0.0032386467374446878,0.0019442778843721694
2010-04-14,0.007797367477795378,0.016523561163339993,0.0035181977506037986,0.014248009036747122,0.019476722289127547,0.0038371307617513038,0.013734403572306021,0.025547297133083652,0.011980698809831304,0.0009063641924778886,0.0012092810646428895,0.012355548675253207
2010-04-15,0.0032211198691752163,0.001796724688969717,-0.0018821548636724786,-0.0020222865104327914,-0.001647376273739218,0.002281416017098643,0.0065300899761015305,0.0002341715782832649,0.011746941278601682,-0.018484489026925517,-0.0008806189549214079,0.0004453143001237056
2010-04-16,-0.020291234752207014,-0.014169415741913724,-0.0023076268636601114,-0.01923112925548065,-0.025646563873911062,-0.006846817643432861,-0.012792004865659104,-0.012276992894084819,-0.008142790711191788,-0.015180350593409176,-0.009888208990157896,-0.013521926375055438
2010-04-19,0.0005207300000421251,-0.0033778858167219984,0.0027522028082796923,-0.0005894627870457839,0.007599678247160254,0.004151000366150609,-0.0010959174718932526,-0.005241265802468329,-0.0041556388202828535,0.0028383887225575445,0.0010756496437215669,0.0007654174636085424
2010-04-20,0.016956001530354887,0.015065376148632487,0.0038888304270030473,0.025615528868299216,0.013752621195145212,0.009233221475658578,0.007653117004827511,0.013606690554116002,0.004838752613686472,0.017094986772156002,0.01180059135474431,0.011739825602424493
2010-04-21,-0.0006570624097781877,0.007983649240879376,0.0006748342824664424,-0.0006217233968442241,-0.0011751988758864304,-0.013910601156282459,0.006855856142269903,0.0005865627574405885,0.001471044390653214,0.015055537793057388,0.002647681572658933,0.0013521827566240047
2010-04-22,0.014775193149197311,0.02573225394356628,0.0025704609058323467,0.003818063963647189,0.0076797882049309835,-0.007124896324895131,0.014361164506679961,0.009223760785092789,0.009715377415551148,0.012710014604964482,0.0016578492947758325,0.008634110409540402
2010-04-23,0.005847672942972243,0.012075128866564491,0.0020614111916296076,0.027193151034062155,0.009251388848043949,0.0070463137399506305,0.006587868218901438,0.007999408639799286,0.011405457281559884,0.012896797653824423,0.008901252683535733,0.008928116232105907
2010-04-26,0.002146761756492513,0.004758997381704852,-0.001594408132070751,-0.002515442162456464,-0.012478582268994759,-0.012373062221613123,0.0003971010052498064,-0.0014390070448813937,-0.001541902472630565,0.006982230295714507,-0.004059939258521761,-0.003087112544862351
2010-04-27,-0.021024316410348624,-0.031306944249420585,-0.0169339683432964,-0.029730862200187346,-0.03138855686231312,-0.009848008479068105,-0.025636548328480613,-0.022853167621963134,-0.02499870086756548,-0.026954843240152418,-0.01778201222323629,-0.0235750632520079
2010-04-28,0.0007972288643336042,-0.005187306678290338,0.00438824707394256,0.010785899116519311,0.008032816750996812,0.008298385455913507,0.0042916894557248845,0.0008984100817439046,0.007615420995872288,0.0016144564066920151,0.007808621290600824,0.004340010662854813
2010-04-29,0.01979711765373529,0.02756126909058788,0.006901641241307138,0.0032187740474675913,0.02136182900514643,0.015640531000423265,0.01810484127898583,0.018689317044042614,0.015427369003672597,0.03640442587009842,0.003701205835965108,0.018039893535727727
2010-04-30,-0.010797282908234132,-0.028099653629400312,-0.0070117078116492745,-0.007796899317601991,-0.01917182548245568,-0.014931763821504424,-0.019711884649722802,-0.026624013220770005,-0.01487118641747832,-0.02657303773201687,0.004052205728954774,-0.017531149495522407
2010-05-03,0.020681789320642862,0.027051976621023488,0.0058032757746903215,0.017098727304308038,0.012466988961818285,0.010945206721840016,0.020035691220414625,0.0173361623795364,0.005485533545756504,0.02875949361266658,0.013207448230811217,0.016223789228667122
2010-05-04,-0.028005885738241424,-0.036803827521057965,-0.011572547453957567,-0.03027477752621755,-0.025239086438170195,-0.017592418422759052,-0.032091308275173216,-0.030978755844637742,-0.036090979258601545,-0.020267847103553994,-0.017722061438587997,-0.026163163504290946
2010-05-05,-0.013367451011134554,-0.01581947095769625,0.0002443953738261483,-0.0195456542604184,-0.004457446507140221,-0.0011134896556789448,-0.011815896047301312,-0.010369781751847109,-0.012047881157701468,-0.014546142106729642,-0.007607065908407199,-0.008877576947491637
2010-05-06,-0.030056806136306177,-0.035151471578782775,-0.02107605318151935,-0.03368908309162804,-0.031064431898336776,-0.0261975167521849,-0.03162544289268335,-0.03449677868189203,-0.03400830575435115,-0.03445658401234013,-0.02879658035857854,-0.030886984353384658
2010-05-07,-0.02374363004166593,-0.025972353983120988,-0.011929047747558368,-0.02198577241458725,-0.015918263375827052,-0.021475006576255624,-0.022424089465932075,-0.02300097578677448,-0.014811927194556344,-0.0172965766653339,-0.010115727562288528,-0.019319814929535623
2010-05-10,0.050158672059293544,0.0665110785497981,0.027813367384706265,0.04461957079476499,0.046744199130095525,0.035831229900628696,0.055555144514714806,0.05334570179002297,0.04883608889034028,0.06647358028478681,0.03067033495246111,0.04844815566043493
2010-05-11,0.007424372144237686,-0.0006395751189130549,-0.0002468689760874508,-0.00031423377328839336,-0.0032843637973572286,0.0036096026456400006,0.0020223657424690684,-0.0016697060899561638,-0.010468739905161869,0.0001847944827551975,0.003016482289324174,-0.00010858579675751343
2010-05-12,0.007090760544877731,0.021235672938264994,0.011692581125979415,0.018192985136806856,0.014302531559474752,0.018297695514037076,0.027214969920665473,0.02456615492002387,0.019697651411798283,0.01604719353845505,0.011357640699861544,0.018648440200892034
2010-05-13,-0.0005482556257735416,-0.02059107830812861,-0.006671036533248474,-0.007823794486720888,-0.011953977904254988,-0.0066322697564556755,-0.009945476190318618,-0.014136011562117074,-0.01216564131620828,-0.013536908647050448,-0.004776406830841784,-0.010699090349528992
2010-05-14,-0.01888148266925005,-0.021347051957623608,-0.009966508864665262,-0.023619001969989915,-0.026082700569125553,-0.015375867201760055,-0.019328815937349867,-0.026027894627575404,-0.021515805349999674,-0.026750100353528553,-0.008954299486078135,-0.020245680869720614
2010-05-17,0.015470583404318205,0.0029132460232450725,0.00918994791449364,-0.011119903322582303,0.001215623299308466,0.006194614786760348,0.00022265400446271253,0.0069991160854136775,-0.0011559158448729713,0.001157128474957372,0.002321591614933857,0.0032806972419026138
2010-05-18,-0.016878158141008487,-0.01573549943638452,-0.003631725329960971,-0.010616476335200745,-0.025631781351214352,-0.009106640191770049,-0.015003222629187556,-0.019092477847597666,-0.007927525066598497,-0.022451443639145887,-0.009110214801616097,-0.01525294653834286
2010-05-19,-0.007875880406647537,-0.006852628699141358,-0.0029720625065600952,-0.01185145338583744,-3.311064193782456e-05,-0.0025127497470071166,-0.015220320286410764,-0.005069891767950092,-0.011642191881807542,-0.008659642953938751,-0.008538899521566987,-0.006781772049907306
2010-05-20,-0.03978247615173457,-0.03706222386438942,-0.02831194842041816,-0.045640441598892606,-0.04358033393650905,-0.0370260104913561,-0.04763816765285711,-0.035651598844187525,-0.04148435882292077,-0.046999795380849425,-0.03330548346715159,-0.03991209569189616
2010-05-21,0.01171999804423774,0.01793336070116118,0.00458714401642684,0.017663697898958393,0.02661991334077789,0.0022512641111119705,0.017482452406098175,0.01675910830486639,0.01773465856438877,0.032317578659681385,0.004641158685471084,0.015895005634412335
2010-05-24,-0.008423505666989168,-0.005865680528686845,-0.004844859695390065,-0.025621488308994356,-0.0220772074458145,-0.0024737047103028332,-0.01335776648115574,-0.011645044913765308,-0.01091829960607501,-0.019448778646192603,-0.008561422299323206,-0.011969214914875445
2010-05-25,0.0010822118042668782,0.006630677109346622,-0.008550547979798439,-0.0024604766408808858,0.0031996141453471943,-0.005168830869074331,-0.002044191944199186,0.0003386779973093738,0.005562389175067375,0.008396304814999473,-0.007041123615461034,-0.00011937627141493464
2010-05-26,0.0056453365160183105,-0.001866040382217765,-0.004006802064534775,0.0013585195027887797,-0.003731974268707932,-0.0020635628184301267,0.002769847304820606,-0.0025615183374080833,0.0009416008591741921,-0.0012799044765970016,0.0020841151011558342,-0.0008298099167904787
2010-05-27,0.03267408104360481,0.04000687426876295,0.02227138375954359,0.044853453522100496,0.038982272705842404,0.028303874031419013,0.03503400276920014,0.0444035228142513,0.044258729490179775,0.04861765694442163,0.02055614899659914,0.0361801684506209
2010-05-28,-0.004815386506370406,-0.00984970859279806,-0.0056447432259245384,-0.020182249354055097,-0.017573139102654664,-0.005340635612054232,-0.013600845691865105,-0.016102503289869795,-0.01669943853702609,-0.015819389995872506,0.0010632618166113966,-0.011750683595406524
2010-06-01,-0.0182061465574783,-0.020432112503537207,-0.005134497489577561,-0.04550265980141053,-0.021033167591112952,-0.014347603479543556,-0.023244391747238517,-0.0247995380137353,-0.02485486658765332,-0.020452746079565366,-0.023426325488477798,-0.02081950427993924
2010-06-02,0.019800988832675632,0.022347884630048748,0.01827884977616155,0.04963693758958896,0.02762833793501989,0.026354155766891717,0.030910320840603113,0.028670987395072903,0.027323304480790934,0.023732844855800142,0.021453682685898277,0.026642852155989175
2010-06-03,0.010765040549861016,0.006234362949423955,0.0033862895144568888,0.010266935037193595,-0.00019937248155333504,0.007123762875249942,0.009208550553945928,0.016657286831362476,-0.004277162436179627,-0.0008244993620112252,0.010333378957449454,0.006499711074789893
2010-06-04,-0.033431988492755575,-0.03956759411619828,-0.024383435883996628,-0.03698452928496632,-0.0366687037220269,-0.03360991189442434,-0.04507072117301943,-0.041183864288892445,-0.039290417350024594,-0.0511604224985486,-0.030441580091782276,-0.038088028483656694
2010-06-07,-0.021530912966358423,-0.02908323332681805,-0.004271015595296321,-0.012770026248088977,-0.016787667825460453,-0.010943028916385433,-0.0253217428014396,-0.026949248698415303,-0.017743725295199617,-0.007479634396675554,0.005132083404511545,-0.016871441805939892
2010-06-08,0.005156288227810355,0.011053789556628748,0.013719165796522506,0.01753335580883914,0.014661036207024457,-0.004294055585727938,0.010605511553202185,0.0008339233728014251,0.010327844512441958,0.015486996317729245,0.012405994150090738,0.008932007486725442
2010-06-09,-0.004934344549227476,0.001011424734639943,0.004393897248792986,-0.0057164633271425585,-0.007670009056382443,-0.0009714927745341631,0.00023828932503091528,0.0004501426752994243,0.0006423369595641569,0.007081647062697771,-0.007226157044825762,-0.0011213455036676325
2010-06-10,0.034475339831725176,0.03472306772885213,0.014212527964398036,0.05346296785843387,0.033234850162697095,0.021960145792447584,0.03634587855187126,0.02844349550577221,0.03524382557827919,0.040929682183156235,0.025712252746612707,0.031254580865896844
2010-06-11,0.008592532447172547,0.009170069642975518,0.00039719849119953913,0.002879127297438422,0.00633133717732735,0.011382068851167479,0.008026859238165094,0.01484105847629311,0.01174277611275966,0.01275116835004166,8.356913179367922e-06,0.008366488921880468
2010-06-14,0.001879232917044733,0.002804099010634478,0.0025930501477012063,-0.0015329055887740213,-0.002805356717125135,0.003272812435314542,0.0016521380797587795,0.0012264858764935195,-0.00426612923763086,0.006198041215907463,0.00434614322191035,0.0013638979754716865
